,transactionDate,transactionDescriptions,transactionAmount,transactionType,transactionBalance,inDebt,transactionError
18,06/11,"['Misc Debit', 'PMRCSHDEWT/1019', 'PMRSG31102019006071', 'OTC CASH DEPO/ WTH CHG']",25.0,Debit,12539.49,False,False
19,06/11,"['Funds Transfer-ATM', '5592212010168858', 'TO 9463407335']",500.0,Debit,12039.49,False,False
20,07/11,"['Cash Withdrawal-ATM', '5592212010168858']",200.0,Debit,11839.49,False,False
21,07/11,['Cash 0852395'],3300.0,Debit,8539.49,False,False
22,07/11,['Cash 0852394'],5200.0,Debit,3339.49,False,False
23,07/11,"['Inward CR - GIRO', 'OTHR Other', 'ONE15 MARINA CLUB', 'SGGP191024077086']",588.5,Credit,3927.99,False,False
24,07/11,['Cheque Deposit'],481.5,Credit,4409.49,False,False
25,07/11,"['Inward CR - GIRO', 'OTHR Other', 'CITY GAS PTE LTD', 'Payment']",20697.53,Credit,25107.02,False,False
26,07/11,"['Cheque Withdrawal', '0852366']",492.39,Debit,24614.63,False,False
27,08/11,"['Funds Transfer-IB', 'FT19110060042252', 'FT19110060042252']",15857.21,Debit,8757.42,False,False
28,08/11,"['Funds Transfer', 'iBK-CHI KEONG']",19000.0,Credit,27757.42,False,False
29,08/11,['Cash 0852401'],1600.0,Debit,26157.42,False,False
30,08/11,['Cash 0852402'],8104.4,Debit,18053.02,False,False
31,08/11,['Cash 0852400'],104.0,Debit,17949.02,False,False
32,08/11,['Cash 0852399'],1600.0,Debit,16349.02,False,False
33,08/11,['Cheque Deposit'],4173.0,Credit,20522.02,False,False
34,08/11,"['Inward CR - GIRO', 'SUPP SupplierPymt', 'PowerGas Ltd', '38000011522019']",8183.14,Credit,28705.16,False,False
35,08/11,"['Inward DR - GIRO', 'COLL 199800147N', 'BEST PETROL AND DIES', '19I10I650790']",1708.15,Debit,26997.01,False,False
36,08/11,"['Cheque Withdrawal', '0852322']",41.89,Debit,26955.12,False,False
37,08/11,"['Cheque Withdrawal', '0852331']",78.52,Debit,26876.6,False,False
38,08/11,"['Cheque Withdrawal', '0852346']",67.44,Debit,26809.16,False,False
39,08/11,"['Cheque Withdrawal', '0852383']",45.26,Debit,26763.9,False,False
40,08/11,"['Cheque Withdrawal', '0852398']",2400.0,Debit,24363.9,False,False
41,09/11,"['Cash Withdrawal-ATM', '5592212010168858']",1500.0,Debit,22863.9,False,False
42,11/11,"['Cash Withdrawal-ATM', '5592212010168858']",500.0,Debit,22363.9,False,False
43,11/11,['Cash 0852404'],5000.0,Debit,17363.9,False,False
44,11/11,['Cash 0852403'],3890.0,Debit,13473.9,False,False
45,11/11,"['Inward CR - GIRO', 'OTHR Other', 'ESSENSIA PTE. LTD.', 'FOR GAS SUPPLY']",2942.5,Credit,16416.4,False,False
46,11/11,"['Misc DR-Debit Card', '07 NOV 8858 9668233', 'NHG PHARMACY-AMK', 'SINGAPORE SG']",92.4,Debit,16324.0,False,False
47,11/11,"['Cheque Withdrawal', '0852361']",180.0,Debit,16144.0,False,False
48,11/11,"['Cheque Withdrawal', '0852373']",432.0,Debit,15712.0,False,False
49,11/11,"['Cheque Withdrawal', '0852386']",1825.0,Debit,13887.0,False,False
50,11/11,"['Cheque Withdrawal', '0852393']",6000.0,Debit,7887.0,False,False
51,11/11,"['Cheque Withdrawal', '0852397']",1200.0,Debit,6687.0,False,False
52,12/11,"['Funds Transfer-IB', 'FT19110060204483', 'FT19110060204483']",4300.0,Debit,2387.0,False,False
53,12/11,"['Misc DR-Debit Card', '09 NOV 8858 0461114', '00000000D1R46L FLYSCOOT.COM']",58.0,Debit,2329.0,False,False
54,12/11,"['Cash Withdrawal-ATM', '5592212010168858']",1250.0,Debit,1079.0,False,False
55,12/11,['Cheque Deposit'],192.6,Credit,1271.6,False,False
56,13/11,"['Misc DR-Debit Card', '09 NOV 8858 0066779', 'WU PING LANG RESTAURAN SINGAPORE', '198SG']",42.0,Debit,1229.6,False,False
57,13/11,"['Misc DR-Debit Card', '11 NOV 8858 5600071', 'OG - ALBERT', 'SINGAPORE SG']",465.4,Debit,764.2,False,False
58,13/11,"['Inward CR - GIRO', 'OTHR Other', 'CITY GAS PTE LTD', 'Payment']",19785.72,Credit,20549.92,False,False
59,13/11,"['Cheque Withdrawal', '0852388']",106.57,Debit,20443.35,False,False
60,14/11,"['Funds Transfer-IB', 'FT19110060336824', 'FT19110060336824']",12201.53,Debit,8241.82,False,False
61,14/11,"['Funds Transfer', 'iBK-CHI KEONG']",9467.51,Credit,17709.33,False,False
62,14/11,['Cash 0852408'],7500.0,Debit,10209.33,False,False
63,14/11,"['Misc DR-Debit Card', '11 NOV 8858 4800052', 'THAI VILLAGE RESTAURAN SINGAPORE SG']",190.65,Debit,10018.68,False,False
64,14/11,"['Inward CR - GIRO', 'SUPP SupplierPymt', 'PowerGas Ltd', '38000011862019']",52411.17,Credit,62429.85,False,False
65,15/11,"['Funds Transfer-IB', 'FT19110060413666', 'FT19110060413666']",48367.24,Debit,14062.61,False,False
66,15/11,"['Funds Transfer', 'iBK']",9100.0,Credit,23162.61,False,False
67,15/11,"['Inward CR - GIRO', 'OTHR Other', 'PENTA-OCEAN CONSTRUC', 'Penta-Ocean Construction Co. Ltd.']",1070.0,Credit,24232.61,False,False
68,15/11,"['Cash Withdrawal-ATM', '5592212010168858']",300.0,Debit,23932.61,False,False
69,15/11,"['Funds Transfer', 'mBK-Transfer']",300.0,Credit,24232.61,False,False
70,15/11,"['Funds Transfer', 'mBK-Transfer']",1000.0,Credit,25232.61,False,False
71,15/11,"['Cheque Withdrawal', '0852405']",9069.5,Debit,16163.11,False,False
72,16/11,"['Funds Transfer-ATM', '5592212010168858', 'TO 9463407335']",1000.0,Debit,15163.11,False,False
73,16/11,"['Misc DR-Debit Card', '13 NOV 8858 0052320', 'SINGJOINT PTE LTD', 'SINGAPORE 208SG']",78.0,Debit,15085.11,False,False
74,18/11,"['Funds Transfer', 'iBK']",5169.0,Credit,20254.11,False,False
75,18/11,"['Funds Transfer', 'iBK']",411.0,Credit,20665.11,False,False
76,18/11,['Cash Deposit-CDM'],7500.0,Credit,28165.11,False,False
77,18/11,"['Inward DR - GIRO', 'COLL 076258-', 'CPF', 'BFWL']",6239.61,Debit,21925.5,False,False
78,18/11,"['Funds Transfer', 'mBK-Transfer']",400.0,Credit,22325.5,False,False
79,18/11,"['Cheque Withdrawal', '0852358']",7982.2,Debit,14343.3,False,False
80,18/11,"['Cheque Withdrawal', '0852364']",1381.48,Debit,12961.82,False,False
81,18/11,"['Cheque Withdrawal', '0852387']",596.0,Debit,12365.82,False,False
82,18/11,"['Cheque Withdrawal', '0852390']",4000.63,Debit,8365.19,False,False
83,18/11,"['Cheque Withdrawal', '0852407']",3955.2,Debit,4409.99,False,False
84,18/11,"['Cheque Withdrawal', '0852409']",262.15,Debit,4147.84,False,False
85,18/11,"['Cheque Withdrawal', '0852410']",120.0,Debit,4027.84,False,False
86,18/11,"['Cheque Withdrawal', '0852411']",450.0,Debit,3577.84,False,False
87,18/11,"['Cheque Withdrawal', '0852412']",181.0,Debit,3396.84,False,False
88,19/11,"['Cash Withdrawal-SATM', 'OCBC151806', '5592212010168858']",650.0,Debit,2746.84,False,False
89,19/11,['Cash Deposit-CDM'],650.0,Credit,3396.84,False,False
90,19/11,"['Misc DR-Debit Card', '18 NOV 8858 0274438', '000410-014115-010319 NATIONAL HEART CTR']",177.62,Debit,3219.22,False,False
91,19/11,['Cheque Deposit'],6286.99,Credit,9506.21,False,False
92,19/11,['Cheque Deposit'],428.0,Credit,9934.21,False,False
93,19/11,"['Cheque Withdrawal', '0852363']",216.12,Debit,9718.09,False,False
94,19/11,"['Cheque Withdrawal', '0852406']",2937.36,Debit,6780.73,False,False
95,20/11,"['Funds Transfer', 'iBK-CHIKEONG']",16282.16,Credit,23062.89,False,False
96,20/11,['Cash 0852422'],1600.0,Debit,21462.89,False,False
97,20/11,['Cash 0852416'],8389.95,Debit,13072.94,False,False
98,20/11,"['Inward CR - GIRO', 'OTHR Other', 'ESSENSIA PTE. LTD.', 'FOR GAS SUPPLY']",2942.5,Credit,16015.44,False,False
99,20/11,"['Inward CR - GIRO', 'OTHR Other', 'FOOD JUNCTION MANAGE', 'SGGP191111006401']",989.75,Credit,17005.19,False,False
100,20/11,"['Inward CR - GIRO', 'SUPP SupplierPymt', 'PowerGas Ltd', '38000012182019']",5864.67,Credit,22869.86,False,False
101,20/11,"['Cheque Withdrawal', '0852359']",11681.19,Debit,11188.67,False,False
102,20/11,"['Cheque Withdrawal', '0852392']",38.8,Debit,11149.87,False,False
103,21/11,"['Cash Withdrawal-ATM', '5592212010168858']",400.0,Debit,10749.87,False,False
104,21/11,"['Funds Transfer-IB', 'FT19110060791257', 'FT19110060791257']",5580.0,Debit,5169.87,False,False
105,21/11,"['Cheque Withdrawal', '0852417']",1200.0,Debit,3969.87,False,False
106,21/11,"['Cheque Withdrawal', '0852420']",1600.0,Debit,2369.87,False,False
107,21/11,"['Cheque Withdrawal', '0852421']",253.21,Debit,2116.66,False,False
108,22/11,"['Inward CR - GIRO', 'OTHR Other', 'CITY GAS PTE LTD', 'Payment']",4627.42,Credit,6744.08,False,False
109,22/11,"['Cheque Withdrawal', '0852414']",1473.17,Debit,5270.91,False,False
110,22/11,"['Cheque Withdrawal', '0852415']",501.0,Debit,4769.91,False,False
111,22/11,"['Cheque Withdrawal', '0852423']",138.0,Debit,4631.91,False,False
112,23/11,['Cash 0852396'],1250.0,Debit,3381.91,False,False
113,23/11,['Cash 0852418'],1250.0,Debit,2131.91,False,False
114,25/11,['Cheque Deposit'],2503.8,Credit,4635.71,False,False
115,25/11,"['Inward DR - GIRO', 'COLL 199800147N', 'BEST PETROL AND DIES', '19I11I656520']",1689.27,Debit,2946.44,False,False
116,26/11,"['Cash Withdrawal-ATM', '5592212010168858']",300.0,Debit,2646.44,False,False
117,26/11,"['Returned Cheque', 'OCBC 000358']",2503.8,Debit,142.64,False,False
118,26/11,"['NETS Debit-Consumer', 'CHOO CHIAN13084000', '5592212010168858']",42.27,Debit,100.37,False,False
119,26/11,"['Funds Transfer', 'mBK-Transfer']",300.0,Credit,400.37,False,False
120,26/11,['Cheque Deposit'],6805.2,Credit,7205.57,False,False
121,26/11,"['Funds Transfer', 'mBK-Transfer']",200.0,Credit,7405.57,False,False
122,26/11,"['Cheque Withdrawal', '0852389']",535.52,Debit,6870.05,False,False
123,28/11,['Cash 0852452'],6500.0,Debit,370.05,False,False
124,28/11,"['Inward DR - GIRO', 'COLL 1950002976', 'JTC CORPORATION', 'SGGC191127196010']",2728.5,Debit,2358.45,True,False
125,28/11,"['Inward DR - GIRO Cor', 'COLL 1950002976', 'JTC CORPORATION', 'SGGC191127196010']",2728.5,Credit,370.05,False,False
126,28/11,"['Service Charge', 'COLL 1950002976', 'JTC CORPORATION', 'SGGC191127196010']",10.0,Debit,360.05,False,False
127,28/11,"['Funds Transfer', 'mBK-Transfer']",2800.0,Credit,3160.05,False,False
128,29/11,"['Inward Credit-FAST', 'OTHR Other', 'TAN CHUNG ANN HAGEN', 'Transfer']",1070.0,Credit,4230.05,False,False
129,29/11,['Cash 0852454'],800.0,Debit,3430.05,False,False
130,30/11,"['Misc DR-Debit Card', '29 NOV 8858 0628879', 'C7744882 HDB SEASON PARKING', '74488']",120.0,Debit,3310.05,False,False
131,30/11,"['Misc DR-Debit Card', '29 NOV 8858 0628895', 'C7744902 HDB SEASON PARKING', '74490']",90.0,Debit,3220.05,False,False
132,30/11,['Cheque Charges'],16.5,Debit,3203.55,False,False
133,,['Total Withdrawals'],,,235790.21,False,False
134,,['Total Deposits'],,,232202.66,False,False
135,,['Total'],,,3203.55,False,False
136,,['BALANCE B/F'],,,3203.55,False,False
137,02/12,"['Funds Transfer', 'iBK']",7300.0,Credit,10503.55,False,False
138,02/12,"['Funds Transfer', 'iBK']",3600.0,Credit,14103.55,False,False
139,02/12,"['Funds Transfer-IB', 'FT19110061478604', 'FT19110061478604']",7300.0,Debit,6803.55,False,False
140,02/12,"['Cash Withdrawal-ATM', '5592212010168858']",1000.0,Debit,5803.55,False,False
141,02/12,"['Funds Transfer-IB', 'FT19120061497016', 'FT19120061497016']",3600.0,Debit,2203.55,False,False
142,02/12,"['Misc CR-Debit Card', '29 NOV 8858', 'UOB Cash Rebate']",3.38,Credit,2206.93,False,False
143,02/12,"['Cheque Withdrawal', '0852453']",80.0,Debit,2126.93,False,False
144,03/12,"['Funds Transfer-ATM', '5592212010168858', 'TO 9463407335']",300.0,Debit,1826.93,False,False
145,03/12,"['Cash Withdrawal-ATM', '5592212010168858']",1500.0,Debit,326.93,False,False
146,03/12,"['Misc DR-Debit Card', '29 NOV 8858 0088522', 'SINGJOINT PTE LTD', 'SINGAPORE 208SG']",78.0,Debit,248.93,False,False
147,03/12,['Cheque Deposit'],4280.0,Credit,4528.93,False,False
148,04/12,['Cheque Deposit'],9005.1,Credit,13534.03,False,False
149,04/12,"['Funds Transfer', 'mBK-Transfer']",250.0,Credit,13784.03,False,False
150,04/12,"['Inward CR - GIRO', 'OTHR Other', 'CITY GAS PTE LTD', 'Payment']",21751.28,Credit,35535.31,False,False
151,04/12,"['Cheque Withdrawal', '0852432']",2889.0,Debit,32646.31,False,False
152,04/12,"['Cheque Withdrawal', '0852447']",150.0,Debit,32496.31,False,False
153,04/12,"['Cheque Withdrawal', '0852450']",432.0,Debit,32064.31,False,False
154,05/12,"['Funds Transfer-IB', 'FT19120061801624', 'FT19120061801624']",19000.0,Debit,13064.31,False,False
155,05/12,"['Funds Transfer', 'iBK-CHI KEONG']",17076.71,Credit,30141.02,False,False
156,05/12,['Cash 0852458'],1600.0,Debit,28541.02,False,False
157,05/12,['Cash 0852457'],8308.2,Debit,20232.82,False,False
158,05/12,"['Funds Transfer-ATM', '5592212010168858', 'TO 3441020897']",250.0,Debit,19982.82,False,False
159,05/12,"['Misc DR-Debit Card', '02 DEC 8858 7569685', 'WAH KUNGFU', 'SINGAPORE SG']",74.2,Debit,19908.62,False,False
160,05/12,"['Cash Withdrawal-ATM', '5592212010168858']",1500.0,Debit,18408.62,False,False
161,05/12,"['Cash Withdrawal-ATM', '5592212010168858']",1000.0,Debit,17408.62,False,False
162,05/12,"['Cheque Withdrawal', '0852424']",101.0,Debit,17307.62,False,False
163,05/12,"['Cheque Withdrawal', '0852451']",203.0,Debit,17104.62,False,False
164,05/12,"['Cheque Withdrawal', '0852455']",249.0,Debit,16855.62,False,False
165,05/12,"['Cheque Withdrawal', '0852459']",1600.0,Debit,15255.62,False,False
166,05/12,"['Cheque Withdrawal', '0852460']",139.0,Debit,15116.62,False,False
167,05/12,"['Cheque Withdrawal', '0852461']",2400.0,Debit,12716.62,False,False
168,05/12,"['Cheque Withdrawal', '0852464']",1200.0,Debit,11516.62,False,False
169,06/12,['Cash 0852466'],7300.0,Debit,4216.62,False,False
170,06/12,['Cash Deposit-CDM'],1500.0,Credit,5716.62,False,False
171,06/12,['Cash 0852463'],1250.0,Debit,4466.62,False,False
172,06/12,"['Misc Debit', 'PMRCSHDEWT/1119', 'PMRSG30112019006248', 'OTC CASH DEPO/ WTH CHG']",10.0,Debit,4456.62,False,False
173,06/12,"['Cheque Withdrawal', '0852439']",1344.46,Debit,3112.16,False,False
174,06/12,"['Cheque Withdrawal', '0852441']",265.31,Debit,2846.85,False,False
175,06/12,"['Cheque Withdrawal', '0852446']",123.0,Debit,2723.85,False,False
176,06/12,"['Cheque Withdrawal', '0852465']",294.25,Debit,2429.6,False,False
177,07/12,['Cash 0852467'],500.0,Debit,1929.6,False,False
178,07/12,"['Misc DR-Debit Card', '05 DEC 8858 1590283', 'M1 LTD MOTO', 'SINGAPORE SG']",200.0,Debit,1729.6,False,False
179,09/12,"['Cash Withdrawal-ATM', '5592212010168858']",1000.0,Debit,729.6,False,False
180,09/12,"['Funds Transfer', 'iBK-hi keong']",4100.0,Credit,4829.6,False,False
181,09/12,"['Inward DR - GIRO', 'COLL 1950002976', 'JTC CORPORATION', 'SGGC191206107111']",2747.83,Debit,2081.77,False,False
182,09/12,"['Inward CR - GIRO', 'SUPP SupplierPymt', 'PowerGas Ltd', '38000013042019']",44876.87,Credit,46958.64,False,False
183,10/12,"['Funds Transfer-IB', 'FT19120062084385', 'FT19120062084385']",10900.0,Debit,36058.64,False,False
184,10/12,"['Funds Transfer-IB', 'FT19120062084633', 'FT19120062084633']",16367.51,Debit,19691.13,False,False
185,10/12,"['Funds Transfer', 'iBK-HIAP GST']",6672.11,Credit,26363.24,False,False
186,10/12,"['Inward DR - GIRO', 'COLL 199800147N', 'BEST PETROL AND DIES', '19I11I663778']",2109.57,Debit,24253.67,False,False
187,10/12,"['Cheque Withdrawal', '0852436']",1692.28,Debit,22561.39,False,False
188,10/12,"['Cash Withdrawal-ATM', '5592212010168858']",700.0,Debit,21861.39,False,False
189,11/12,['Cash 0852470'],2800.0,Debit,19061.39,False,False
190,11/12,"['Inward CR - GIRO', 'OTHR Other', 'CITY GAS PTE LTD', 'Payment']",27503.24,Credit,46564.63,False,False
191,12/12,['Cash 0852476'],500.0,Debit,46064.63,False,False
192,12/12,['Cash 0852473'],3000.0,Debit,43064.63,False,False
193,12/12,"['Cheque Withdrawal', '0852430']",1594.09,Debit,41470.54,False,False
194,12/12,"['Cheque Withdrawal', '0852433']",3360.44,Debit,38110.1,False,False
195,12/12,"['Cheque Withdrawal', '0852444']",90.0,Debit,38020.1,False,False
196,12/12,"['Cheque Withdrawal', '0852448']",459.03,Debit,37561.07,False,False
197,12/12,"['Cheque Withdrawal', '0852456']",90.0,Debit,37471.07,False,False
198,12/12,"['Cheque Withdrawal', '0852468']",11672.11,Debit,25798.96,False,False
199,13/12,['Cash 0852478'],500.0,Debit,25298.96,False,False
200,13/12,"['Inward CR - GIRO', 'SUPP SupplierPymt', 'PowerGas Ltd', '38000013402019']",22111.12,Credit,47410.08,False,False
201,13/12,"['Cheque Withdrawal', '0852429']",493.75,Debit,46916.33,False,False
202,13/12,"['Cheque Withdrawal', '0852442']",534.25,Debit,46382.08,False,False
203,13/12,"['Cheque Withdrawal', '0852445']",802.5,Debit,45579.58,False,False
204,13/12,"['Cheque Withdrawal', '0852471']",3955.2,Debit,41624.38,False,False
205,13/12,"['Cheque Withdrawal', '0852475']",130.0,Debit,41494.38,False,False
206,14/12,"['Cash Withdrawal-ATM', '5592212010168858']",1000.0,Debit,40494.38,False,False
207,16/12,"['Funds Transfer-ATM', '5592212010168858', 'TO 3441020897']",1000.0,Debit,39494.38,False,False
208,16/12,"['Funds Transfer-IB', 'FT19120062469996', 'FT19120062469996']",22373.39,Debit,17120.99,False,False
209,16/12,"['Funds Transfer', 'iBK']",12700.0,Credit,29820.99,False,False
210,16/12,"['Funds Transfer-IB', 'FT19120062478416', 'FT19120062478416']",570.0,Debit,29250.99,False,False
211,16/12,"['Misc DR-Debit Card', '12 DEC 8858 0054354', 'SINGJOINT PTE LTD', 'SINGAPORE 208SG']",78.0,Debit,29172.99,False,False
212,16/12,"['Cheque Withdrawal', '0852431']",984.4,Debit,28188.59,False,False
213,16/12,"['Cheque Withdrawal', '0852440']",2792.81,Debit,25395.78,False,False
214,16/12,"['Cheque Withdrawal', '0852469']",321.0,Debit,25074.78,False,False
215,17/12,"['Cash Withdrawal-ATM', '5592212010168858']",600.0,Debit,24474.78,False,False
216,17/12,"['Funds Transfer', 'iBK-CHI KEONG']",7265.74,Credit,31740.52,False,False
217,17/12,"['Inward DR - GIRO', 'COLL 076258-', 'CPF', 'BFWL']",6210.0,Debit,25530.52,False,False
218,17/12,['Cheque Deposit'],3146.69,Credit,28677.21,False,False
219,17/12,"['Cheque Withdrawal', '0852437']",192.6,Debit,28484.61,False,False
220,17/12,"['Cheque Withdrawal', '0852474']",355.0,Debit,28129.61,False,False
221,17/12,"['Cheque Withdrawal', '0852480']",9070.5,Debit,19059.11,False,False
222,18/12,['Cash 0852483'],2332.64,Debit,16726.47,False,False
223,18/12,"['Funds Transfer-ATM', '5592212010168858', 'TO 9463407335']",200.0,Debit,16526.47,False,False
224,18/12,"['Cheque Withdrawal', '0852479']",80.0,Debit,16446.47,False,False
225,19/12,['Cheque Deposit'],428.0,Credit,16874.47,False,False
226,19/12,"['Cheque Withdrawal', '0852449']",214.0,Debit,16660.47,False,False
227,19/12,"['Cheque Withdrawal', '0852477']",577.8,Debit,16082.67,False,False
228,19/12,"['Cheque Withdrawal', '0852482']",1026.13,Debit,15056.54,False,False
229,20/12,"['Cash Withdrawal-ATM', '5592212010168858']",500.0,Debit,14556.54,False,False
230,20/12,"['Inward CR - GIRO', 'OTHR Other', 'CITY GAS PTE LTD', 'Payment']",27930.38,Credit,42486.92,False,False
231,20/12,"['Cheque Withdrawal', '0852425']",12690.2,Debit,29796.72,False,False
232,21/12,['Cash 0852490'],1600.0,Debit,28196.72,False,False
233,21/12,['Cash 0852491'],1750.0,Debit,26446.72,False,False
234,21/12,['Cash 0852484'],198.94,Debit,26247.78,False,False
235,21/12,['Cash 0852485'],102.18,Debit,26145.6,False,False
236,23/12,"['Cash Withdrawal-ATM', '5592212010168858']",300.0,Debit,25845.6,False,False
237,23/12,"['Funds Transfer-IB', 'FT19120062918284', 'FT19120062918284']",22825.92,Debit,3019.68,False,False
238,23/12,"['Funds Transfer', 'mBK-Transfer']",10300.0,Credit,13319.68,False,False
239,23/12,['Cash 0852495'],1600.0,Debit,11719.68,False,False
240,23/12,['Cash 0852496'],630.8,Debit,11088.88,False,False
241,23/12,['Cash 0852494'],6792.45,Debit,4296.43,False,False
242,23/12,"['Cheque Withdrawal', '0852486']",1200.0,Debit,3096.43,False,False
243,24/12,"['Misc DR-Debit Card', '20 DEC 8858 0094011', 'SINGJOINT PTE LTD', 'SINGAPORE 208SG']",78.0,Debit,3018.43,False,False
244,24/12,"['Cash Withdrawal-ATM', '5592212010168858']",1000.0,Debit,2018.43,False,False
245,26/12,"['Funds Transfer', 'mBK-Transfer']",1600.0,Credit,3618.43,False,False
246,26/12,"['Cash Withdrawal-ATM', '5592212010168858']",1000.0,Debit,2618.43,False,False
247,26/12,"['Inward CR - GIRO', 'SUPP SupplierPymt', 'PowerGas Ltd', '38000014042019']",63065.37,Credit,65683.8,False,False
248,26/12,"['Inward DR - GIRO', 'COLL 199800147N', 'BEST PETROL AND DIES', '19I12I668250']",1662.8,Debit,64021.0,False,False
249,27/12,"['Funds Transfer-IB', 'FT19120063231058', 'FT19120063231058']",63430.98,Debit,590.02,False,False
250,27/12,"['Funds Transfer', 'iBK-CHI KEONG']",2778.0,Credit,3368.02,False,False
251,28/12,['Cash 0852493'],1250.0,Debit,2118.02,False,False
252,28/12,"['Misc DR-Debit Card', '25 DEC 8858 1791847', ""GRANNY'S SECRET RESTAU SINGAPORE SG""]",101.2,Debit,2016.82,False,False
253,30/12,"['Cash Withdrawal-ATM', '5592212010168858']",500.0,Debit,1516.82,False,False
254,30/12,"['Funds Transfer', 'iBK']",14756.0,Credit,16272.82,False,False
255,30/12,"['Funds Transfer-IB', 'FT19120063420897', 'FT19120063420897']",7300.0,Debit,8972.82,False,False
256,30/12,"['Funds Transfer-IB', 'FT19120063421038', 'FT19120063421038']",3600.0,Debit,5372.82,False,False
257,30/12,"['Inward DR - GIRO', 'COLL 1950002976', 'JTC CORPORATION', 'SGGC191227181426']",2728.5,Debit,2644.32,False,False
258,30/12,"['Funds Transfer', 'mBK-Transfer']",4000.0,Credit,6644.32,False,False
259,30/12,['Cheque Deposit'],9172.04,Credit,15816.36,False,False
260,30/12,['Cheque Deposit'],6381.12,Credit,22197.48,False,False
261,30/12,"['Funds Transfer', 'mBK-Transfer']",500.0,Credit,22697.48,False,False
262,30/12,"['Cheque Withdrawal', '0852435']",267.5,Debit,22429.98,False,False
263,30/12,"['Cheque Withdrawal', '0852488']",501.0,Debit,21928.98,False,False
264,30/12,"['Cheque Withdrawal', '0852489']",432.0,Debit,21496.98,False,False
265,31/12,"['Funds Transfer', 'mBK-Transfer']",14000.0,Credit,35496.98,False,False
266,31/12,"['Cheque Withdrawal', '0852497']",80.0,Debit,35416.98,False,False
267,31/12,"['Cheque Withdrawal', '0852498']",165.6,Debit,35251.38,False,False
268,31/12,['Cheque Charges'],24.0,Debit,35227.38,False,False
269,,['Total Withdrawals'],,,316029.32,False,False
270,,['Total Deposits'],,,348053.15,False,False
271,,['Total'],,,35227.38,False,False
272,,['BALANCE B/F'],,,35227.38,False,False
273,02/01,"['Cash Withdrawal-ATM', '5592212010168858']",500.0,Debit,34727.38,False,False
274,02/01,"['Cash Withdrawal-SATM', 'OCBC094733', '5592212010168858']",500.0,Debit,34227.38,False,False
275,02/01,"['Funds Transfer-ATM', '5592212010168858', 'TO 9463407335']",4000.0,Debit,30227.38,False,False
276,02/01,['Cash 0852517'],7800.0,Debit,22427.38,False,False
277,02/01,"['Misc CR-Debit Card', '30 DEC 8858', 'UOB Cash Rebate']",1.81,Credit,22429.19,False,False
278,02/01,"['Misc DR-Debit Card', '29 DEC 8858 0057729', 'SINGJOINT PTE LTD', 'SINGAPORE 208SG']",35.0,Debit,22394.19,False,False
279,02/01,"['Misc DR-Debit Card', '31 DEC 8858 0573308', 'C7966918 HDB SEASON PARKING', '96691']",90.0,Debit,22304.19,False,False
280,02/01,"['Misc DR-Debit Card', '31 DEC 8858 0573340', 'C7966968 HDB SEASON PARKING', '96696']",120.0,Debit,22184.19,False,False
281,02/01,"['Cheque Withdrawal', '0852427']",12792.5,Debit,9391.69,False,False
282,02/01,"['Cheque Withdrawal', '0852487']",1337.0,Debit,8054.69,False,False
283,02/01,"['Cheque Withdrawal', '0852499']",162.73,Debit,7891.96,False,False
284,02/01,"['Cheque Withdrawal', '0852501']",2356.3,Debit,5535.66,False,False
285,02/01,"['Cheque Withdrawal', '0852505']",120.0,Debit,5415.66,False,False
